"target","Tm1","Tm2","Tm3","Tm4","Tm5","Tm6","Tm7","Tm8","Tm9","Tm10","Tm11","Tm12","Tm13","Tm14","Tm15","Tm16","Tm17","Tm18","Tm19","Tm20"
-30,21,-16.3145501015385,-2.68544989846146,37,33,27,12,-56.9125374228224,-2.08746257717765,-19,13,44,-32,-51,-29,-7,21,16,4,5
3,-30,21,-16.3145501015385,-2.68544989846146,37,33,27,12,-56.9125374228224,-2.08746257717765,-19,13,44,-32,-51,-29,-7,21,16,4
7,3,-30,21,-16.3145501015385,-2.68544989846146,37,33,27,12,-56.9125374228224,-2.08746257717765,-19,13,44,-32,-51,-29,-7,21,16
3,7,3,-30,21,-16.3145501015385,-2.68544989846146,37,33,27,12,-56.9125374228224,-2.08746257717765,-19,13,44,-32,-51,-29,-7,21
-6,3,7,3,-30,21,-16.3145501015385,-2.68544989846146,37,33,27,12,-56.9125374228224,-2.08746257717765,-19,13,44,-32,-51,-29,-7
-1,-6,3,7,3,-30,21,-16.3145501015385,-2.68544989846146,37,33,27,12,-56.9125374228224,-2.08746257717765,-19,13,44,-32,-51,-29
30,-1,-6,3,7,3,-30,21,-16.3145501015385,-2.68544989846146,37,33,27,12,-56.9125374228224,-2.08746257717765,-19,13,44,-32,-51
-4,30,-1,-6,3,7,3,-30,21,-16.3145501015385,-2.68544989846146,37,33,27,12,-56.9125374228224,-2.08746257717765,-19,13,44,-32
25,-4,30,-1,-6,3,7,3,-30,21,-16.3145501015385,-2.68544989846146,37,33,27,12,-56.9125374228224,-2.08746257717765,-19,13,44
-21,25,-4,30,-1,-6,3,7,3,-30,21,-16.3145501015385,-2.68544989846146,37,33,27,12,-56.9125374228224,-2.08746257717765,-19,13
-10,-21,25,-4,30,-1,-6,3,7,3,-30,21,-16.3145501015385,-2.68544989846146,37,33,27,12,-56.9125374228224,-2.08746257717765,-19
-5,-10,-21,25,-4,30,-1,-6,3,7,3,-30,21,-16.3145501015385,-2.68544989846146,37,33,27,12,-56.9125374228224,-2.08746257717765
-21,-5,-10,-21,25,-4,30,-1,-6,3,7,3,-30,21,-16.3145501015385,-2.68544989846146,37,33,27,12,-56.9125374228224
-16,-21,-5,-10,-21,25,-4,30,-1,-6,3,7,3,-30,21,-16.3145501015385,-2.68544989846146,37,33,27,12
-15,-16,-21,-5,-10,-21,25,-4,30,-1,-6,3,7,3,-30,21,-16.3145501015385,-2.68544989846146,37,33,27
-5.72293764930811,-15,-16,-21,-5,-10,-21,25,-4,30,-1,-6,3,7,3,-30,21,-16.3145501015385,-2.68544989846146,37,33
6.72293764930811,-5.72293764930811,-15,-16,-21,-5,-10,-21,25,-4,30,-1,-6,3,7,3,-30,21,-16.3145501015385,-2.68544989846146,37
-18,6.72293764930811,-5.72293764930811,-15,-16,-21,-5,-10,-21,25,-4,30,-1,-6,3,7,3,-30,21,-16.3145501015385,-2.68544989846146
-5,-18,6.72293764930811,-5.72293764930811,-15,-16,-21,-5,-10,-21,25,-4,30,-1,-6,3,7,3,-30,21,-16.3145501015385
17,-5,-18,6.72293764930811,-5.72293764930811,-15,-16,-21,-5,-10,-21,25,-4,30,-1,-6,3,7,3,-30,21
19,17,-5,-18,6.72293764930811,-5.72293764930811,-15,-16,-21,-5,-10,-21,25,-4,30,-1,-6,3,7,3,-30
23,19,17,-5,-18,6.72293764930811,-5.72293764930811,-15,-16,-21,-5,-10,-21,25,-4,30,-1,-6,3,7,3
7,23,19,17,-5,-18,6.72293764930811,-5.72293764930811,-15,-16,-21,-5,-10,-21,25,-4,30,-1,-6,3,7
32,7,23,19,17,-5,-18,6.72293764930811,-5.72293764930811,-15,-16,-21,-5,-10,-21,25,-4,30,-1,-6,3
3,32,7,23,19,17,-5,-18,6.72293764930811,-5.72293764930811,-15,-16,-21,-5,-10,-21,25,-4,30,-1,-6
-37,3,32,7,23,19,17,-5,-18,6.72293764930811,-5.72293764930811,-15,-16,-21,-5,-10,-21,25,-4,30,-1
-22,-37,3,32,7,23,19,17,-5,-18,6.72293764930811,-5.72293764930811,-15,-16,-21,-5,-10,-21,25,-4,30
14,-22,-37,3,32,7,23,19,17,-5,-18,6.72293764930811,-5.72293764930811,-15,-16,-21,-5,-10,-21,25,-4
8,14,-22,-37,3,32,7,23,19,17,-5,-18,6.72293764930811,-5.72293764930811,-15,-16,-21,-5,-10,-21,25
1,8,14,-22,-37,3,32,7,23,19,17,-5,-18,6.72293764930811,-5.72293764930811,-15,-16,-21,-5,-10,-21
23,1,8,14,-22,-37,3,32,7,23,19,17,-5,-18,6.72293764930811,-5.72293764930811,-15,-16,-21,-5,-10
17,23,1,8,14,-22,-37,3,32,7,23,19,17,-5,-18,6.72293764930811,-5.72293764930811,-15,-16,-21,-5
-4,17,23,1,8,14,-22,-37,3,32,7,23,19,17,-5,-18,6.72293764930811,-5.72293764930811,-15,-16,-21
-2,-4,17,23,1,8,14,-22,-37,3,32,7,23,19,17,-5,-18,6.72293764930811,-5.72293764930811,-15,-16
-16,-2,-4,17,23,1,8,14,-22,-37,3,32,7,23,19,17,-5,-18,6.72293764930811,-5.72293764930811,-15
-13,-16,-2,-4,17,23,1,8,14,-22,-37,3,32,7,23,19,17,-5,-18,6.72293764930811,-5.72293764930811
-1,-13,-16,-2,-4,17,23,1,8,14,-22,-37,3,32,7,23,19,17,-5,-18,6.72293764930811
-10,-1,-13,-16,-2,-4,17,23,1,8,14,-22,-37,3,32,7,23,19,17,-5,-18
-15,-10,-1,-13,-16,-2,-4,17,23,1,8,14,-22,-37,3,32,7,23,19,17,-5
-4.33946970713741,-15,-10,-1,-13,-16,-2,-4,17,23,1,8,14,-22,-37,3,32,7,23,19,17
-17.6605302928626,-4.33946970713741,-15,-10,-1,-13,-16,-2,-4,17,23,1,8,14,-22,-37,3,32,7,23,19
-12,-17.6605302928626,-4.33946970713741,-15,-10,-1,-13,-16,-2,-4,17,23,1,8,14,-22,-37,3,32,7,23
-7,-12,-17.6605302928626,-4.33946970713741,-15,-10,-1,-13,-16,-2,-4,17,23,1,8,14,-22,-37,3,32,7
4,-7,-12,-17.6605302928626,-4.33946970713741,-15,-10,-1,-13,-16,-2,-4,17,23,1,8,14,-22,-37,3,32
17,4,-7,-12,-17.6605302928626,-4.33946970713741,-15,-10,-1,-13,-16,-2,-4,17,23,1,8,14,-22,-37,3
-1,17,4,-7,-12,-17.6605302928626,-4.33946970713741,-15,-10,-1,-13,-16,-2,-4,17,23,1,8,14,-22,-37
15,-1,17,4,-7,-12,-17.6605302928626,-4.33946970713741,-15,-10,-1,-13,-16,-2,-4,17,23,1,8,14,-22
16,15,-1,17,4,-7,-12,-17.6605302928626,-4.33946970713741,-15,-10,-1,-13,-16,-2,-4,17,23,1,8,14
5,16,15,-1,17,4,-7,-12,-17.6605302928626,-4.33946970713741,-15,-10,-1,-13,-16,-2,-4,17,23,1,8
-15,5,16,15,-1,17,4,-7,-12,-17.6605302928626,-4.33946970713741,-15,-10,-1,-13,-16,-2,-4,17,23,1
-2,-15,5,16,15,-1,17,4,-7,-12,-17.6605302928626,-4.33946970713741,-15,-10,-1,-13,-16,-2,-4,17,23
5,-2,-15,5,16,15,-1,17,4,-7,-12,-17.6605302928626,-4.33946970713741,-15,-10,-1,-13,-16,-2,-4,17
22,5,-2,-15,5,16,15,-1,17,4,-7,-12,-17.6605302928626,-4.33946970713741,-15,-10,-1,-13,-16,-2,-4
-1,22,5,-2,-15,5,16,15,-1,17,4,-7,-12,-17.6605302928626,-4.33946970713741,-15,-10,-1,-13,-16,-2
-7,-1,22,5,-2,-15,5,16,15,-1,17,4,-7,-12,-17.6605302928626,-4.33946970713741,-15,-10,-1,-13,-16
36,-7,-1,22,5,-2,-15,5,16,15,-1,17,4,-7,-12,-17.6605302928626,-4.33946970713741,-15,-10,-1,-13
16,36,-7,-1,22,5,-2,-15,5,16,15,-1,17,4,-7,-12,-17.6605302928626,-4.33946970713741,-15,-10,-1
-27,16,36,-7,-1,22,5,-2,-15,5,16,15,-1,17,4,-7,-12,-17.6605302928626,-4.33946970713741,-15,-10
-25,-27,16,36,-7,-1,22,5,-2,-15,5,16,15,-1,17,4,-7,-12,-17.6605302928626,-4.33946970713741,-15
-2,-25,-27,16,36,-7,-1,22,5,-2,-15,5,16,15,-1,17,4,-7,-12,-17.6605302928626,-4.33946970713741
-20,-2,-25,-27,16,36,-7,-1,22,5,-2,-15,5,16,15,-1,17,4,-7,-12,-17.6605302928626
-6,-20,-2,-25,-27,16,36,-7,-1,22,5,-2,-15,5,16,15,-1,17,4,-7,-12
-5,-6,-20,-2,-25,-27,16,36,-7,-1,22,5,-2,-15,5,16,15,-1,17,4,-7
-11.2013249314287,-5,-6,-20,-2,-25,-27,16,36,-7,-1,22,5,-2,-15,5,16,15,-1,17,4
-5.7986750685713,-11.2013249314287,-5,-6,-20,-2,-25,-27,16,36,-7,-1,22,5,-2,-15,5,16,15,-1,17
3,-5.7986750685713,-11.2013249314287,-5,-6,-20,-2,-25,-27,16,36,-7,-1,22,5,-2,-15,5,16,15,-1
6,3,-5.7986750685713,-11.2013249314287,-5,-6,-20,-2,-25,-27,16,36,-7,-1,22,5,-2,-15,5,16,15
9,6,3,-5.7986750685713,-11.2013249314287,-5,-6,-20,-2,-25,-27,16,36,-7,-1,22,5,-2,-15,5,16
25,9,6,3,-5.7986750685713,-11.2013249314287,-5,-6,-20,-2,-25,-27,16,36,-7,-1,22,5,-2,-15,5
35,25,9,6,3,-5.7986750685713,-11.2013249314287,-5,-6,-20,-2,-25,-27,16,36,-7,-1,22,5,-2,-15
8,35,25,9,6,3,-5.7986750685713,-11.2013249314287,-5,-6,-20,-2,-25,-27,16,36,-7,-1,22,5,-2
-2,8,35,25,9,6,3,-5.7986750685713,-11.2013249314287,-5,-6,-20,-2,-25,-27,16,36,-7,-1,22,5
-21,-2,8,35,25,9,6,3,-5.7986750685713,-11.2013249314287,-5,-6,-20,-2,-25,-27,16,36,-7,-1,22
-15,-21,-2,8,35,25,9,6,3,-5.7986750685713,-11.2013249314287,-5,-6,-20,-2,-25,-27,16,36,-7,-1
-8,-15,-21,-2,8,35,25,9,6,3,-5.7986750685713,-11.2013249314287,-5,-6,-20,-2,-25,-27,16,36,-7
-7,-8,-15,-21,-2,8,35,25,9,6,3,-5.7986750685713,-11.2013249314287,-5,-6,-20,-2,-25,-27,16,36
-5,-7,-8,-15,-21,-2,8,35,25,9,6,3,-5.7986750685713,-11.2013249314287,-5,-6,-20,-2,-25,-27,16
11,-5,-7,-8,-15,-21,-2,8,35,25,9,6,3,-5.7986750685713,-11.2013249314287,-5,-6,-20,-2,-25,-27
52,11,-5,-7,-8,-15,-21,-2,8,35,25,9,6,3,-5.7986750685713,-11.2013249314287,-5,-6,-20,-2,-25
25,52,11,-5,-7,-8,-15,-21,-2,8,35,25,9,6,3,-5.7986750685713,-11.2013249314287,-5,-6,-20,-2
-22,25,52,11,-5,-7,-8,-15,-21,-2,8,35,25,9,6,3,-5.7986750685713,-11.2013249314287,-5,-6,-20
-20,-22,25,52,11,-5,-7,-8,-15,-21,-2,8,35,25,9,6,3,-5.7986750685713,-11.2013249314287,-5,-6
-20,-20,-22,25,52,11,-5,-7,-8,-15,-21,-2,8,35,25,9,6,3,-5.7986750685713,-11.2013249314287,-5
-24,-20,-20,-22,25,52,11,-5,-7,-8,-15,-21,-2,8,35,25,9,6,3,-5.7986750685713,-11.2013249314287
2,-24,-20,-20,-22,25,52,11,-5,-7,-8,-15,-21,-2,8,35,25,9,6,3,-5.7986750685713
-15,2,-24,-20,-20,-22,25,52,11,-5,-7,-8,-15,-21,-2,8,35,25,9,6,3
-27,-15,2,-24,-20,-20,-22,25,52,11,-5,-7,-8,-15,-21,-2,8,35,25,9,6
-1.91044775300066,-27,-15,2,-24,-20,-20,-22,25,52,11,-5,-7,-8,-15,-21,-2,8,35,25,9
-0.0895522469993395,-1.91044775300066,-27,-15,2,-24,-20,-20,-22,25,52,11,-5,-7,-8,-15,-21,-2,8,35,25
-7,-0.0895522469993395,-1.91044775300066,-27,-15,2,-24,-20,-20,-22,25,52,11,-5,-7,-8,-15,-21,-2,8,35
12,-7,-0.0895522469993395,-1.91044775300066,-27,-15,2,-24,-20,-20,-22,25,52,11,-5,-7,-8,-15,-21,-2,8
6,12,-7,-0.0895522469993395,-1.91044775300066,-27,-15,2,-24,-20,-20,-22,25,52,11,-5,-7,-8,-15,-21,-2
27,6,12,-7,-0.0895522469993395,-1.91044775300066,-27,-15,2,-24,-20,-20,-22,25,52,11,-5,-7,-8,-15,-21
-2,27,6,12,-7,-0.0895522469993395,-1.91044775300066,-27,-15,2,-24,-20,-20,-22,25,52,11,-5,-7,-8,-15
55,-2,27,6,12,-7,-0.0895522469993395,-1.91044775300066,-27,-15,2,-24,-20,-20,-22,25,52,11,-5,-7,-8
12,55,-2,27,6,12,-7,-0.0895522469993395,-1.91044775300066,-27,-15,2,-24,-20,-20,-22,25,52,11,-5,-7
-8,12,55,-2,27,6,12,-7,-0.0895522469993395,-1.91044775300066,-27,-15,2,-24,-20,-20,-22,25,52,11,-5
7,-8,12,55,-2,27,6,12,-7,-0.0895522469993395,-1.91044775300066,-27,-15,2,-24,-20,-20,-22,25,52,11
0,7,-8,12,55,-2,27,6,12,-7,-0.0895522469993395,-1.91044775300066,-27,-15,2,-24,-20,-20,-22,25,52
-33,0,7,-8,12,55,-2,27,6,12,-7,-0.0895522469993395,-1.91044775300066,-27,-15,2,-24,-20,-20,-22,25
1,-33,0,7,-8,12,55,-2,27,6,12,-7,-0.0895522469993395,-1.91044775300066,-27,-15,2,-24,-20,-20,-22
4,1,-33,0,7,-8,12,55,-2,27,6,12,-7,-0.0895522469993395,-1.91044775300066,-27,-15,2,-24,-20,-20
6,4,1,-33,0,7,-8,12,55,-2,27,6,12,-7,-0.0895522469993395,-1.91044775300066,-27,-15,2,-24,-20
-2,6,4,1,-33,0,7,-8,12,55,-2,27,6,12,-7,-0.0895522469993395,-1.91044775300066,-27,-15,2,-24
6,-2,6,4,1,-33,0,7,-8,12,55,-2,27,6,12,-7,-0.0895522469993395,-1.91044775300066,-27,-15,2
34,6,-2,6,4,1,-33,0,7,-8,12,55,-2,27,6,12,-7,-0.0895522469993395,-1.91044775300066,-27,-15
-39,34,6,-2,6,4,1,-33,0,7,-8,12,55,-2,27,6,12,-7,-0.0895522469993395,-1.91044775300066,-27
-21,-39,34,6,-2,6,4,1,-33,0,7,-8,12,55,-2,27,6,12,-7,-0.0895522469993395,-1.91044775300066
-10,-21,-39,34,6,-2,6,4,1,-33,0,7,-8,12,55,-2,27,6,12,-7,-0.0895522469993395
-17,-10,-21,-39,34,6,-2,6,4,1,-33,0,7,-8,12,55,-2,27,6,12,-7
-11,-17,-10,-21,-39,34,6,-2,6,4,1,-33,0,7,-8,12,55,-2,27,6,12
-14.7115613858637,-11,-17,-10,-21,-39,34,6,-2,6,4,1,-33,0,7,-8,12,55,-2,27,6
-4.28843861413628,-14.7115613858637,-11,-17,-10,-21,-39,34,6,-2,6,4,1,-33,0,7,-8,12,55,-2,27
-20,-4.28843861413628,-14.7115613858637,-11,-17,-10,-21,-39,34,6,-2,6,4,1,-33,0,7,-8,12,55,-2
13,-20,-4.28843861413628,-14.7115613858637,-11,-17,-10,-21,-39,34,6,-2,6,4,1,-33,0,7,-8,12,55
31,13,-20,-4.28843861413628,-14.7115613858637,-11,-17,-10,-21,-39,34,6,-2,6,4,1,-33,0,7,-8,12
24,31,13,-20,-4.28843861413628,-14.7115613858637,-11,-17,-10,-21,-39,34,6,-2,6,4,1,-33,0,7,-8
19,24,31,13,-20,-4.28843861413628,-14.7115613858637,-11,-17,-10,-21,-39,34,6,-2,6,4,1,-33,0,7
7,19,24,31,13,-20,-4.28843861413628,-14.7115613858637,-11,-17,-10,-21,-39,34,6,-2,6,4,1,-33,0
1,7,19,24,31,13,-20,-4.28843861413628,-14.7115613858637,-11,-17,-10,-21,-39,34,6,-2,6,4,1,-33
7,1,7,19,24,31,13,-20,-4.28843861413628,-14.7115613858637,-11,-17,-10,-21,-39,34,6,-2,6,4,1
11,7,1,7,19,24,31,13,-20,-4.28843861413628,-14.7115613858637,-11,-17,-10,-21,-39,34,6,-2,6,4
-30,11,7,1,7,19,24,31,13,-20,-4.28843861413628,-14.7115613858637,-11,-17,-10,-21,-39,34,6,-2,6
-19,-30,11,7,1,7,19,24,31,13,-20,-4.28843861413628,-14.7115613858637,-11,-17,-10,-21,-39,34,6,-2
25,-19,-30,11,7,1,7,19,24,31,13,-20,-4.28843861413628,-14.7115613858637,-11,-17,-10,-21,-39,34,6
-15,25,-19,-30,11,7,1,7,19,24,31,13,-20,-4.28843861413628,-14.7115613858637,-11,-17,-10,-21,-39,34
44,-15,25,-19,-30,11,7,1,7,19,24,31,13,-20,-4.28843861413628,-14.7115613858637,-11,-17,-10,-21,-39
36,44,-15,25,-19,-30,11,7,1,7,19,24,31,13,-20,-4.28843861413628,-14.7115613858637,-11,-17,-10,-21
-12,36,44,-15,25,-19,-30,11,7,1,7,19,24,31,13,-20,-4.28843861413628,-14.7115613858637,-11,-17,-10
-2,-12,36,44,-15,25,-19,-30,11,7,1,7,19,24,31,13,-20,-4.28843861413628,-14.7115613858637,-11,-17
-44,-2,-12,36,44,-15,25,-19,-30,11,7,1,7,19,24,31,13,-20,-4.28843861413628,-14.7115613858637,-11
-9,-44,-2,-12,36,44,-15,25,-19,-30,11,7,1,7,19,24,31,13,-20,-4.28843861413628,-14.7115613858637
-11,-9,-44,-2,-12,36,44,-15,25,-19,-30,11,7,1,7,19,24,31,13,-20,-4.28843861413628
-9,-11,-9,-44,-2,-12,36,44,-15,25,-19,-30,11,7,1,7,19,24,31,13,-20
-19,-9,-11,-9,-44,-2,-12,36,44,-15,25,-19,-30,11,7,1,7,19,24,31,13
-9.09797118832944,-19,-9,-11,-9,-44,-2,-12,36,44,-15,25,-19,-30,11,7,1,7,19,24,31
-0.902028811670561,-9.09797118832944,-19,-9,-11,-9,-44,-2,-12,36,44,-15,25,-19,-30,11,7,1,7,19,24
-21,-0.902028811670561,-9.09797118832944,-19,-9,-11,-9,-44,-2,-12,36,44,-15,25,-19,-30,11,7,1,7,19
14,-21,-0.902028811670561,-9.09797118832944,-19,-9,-11,-9,-44,-2,-12,36,44,-15,25,-19,-30,11,7,1,7
14,14,-21,-0.902028811670561,-9.09797118832944,-19,-9,-11,-9,-44,-2,-12,36,44,-15,25,-19,-30,11,7,1
39,14,14,-21,-0.902028811670561,-9.09797118832944,-19,-9,-11,-9,-44,-2,-12,36,44,-15,25,-19,-30,11,7
27,39,14,14,-21,-0.902028811670561,-9.09797118832944,-19,-9,-11,-9,-44,-2,-12,36,44,-15,25,-19,-30,11
-1,27,39,14,14,-21,-0.902028811670561,-9.09797118832944,-19,-9,-11,-9,-44,-2,-12,36,44,-15,25,-19,-30
2,-1,27,39,14,14,-21,-0.902028811670561,-9.09797118832944,-19,-9,-11,-9,-44,-2,-12,36,44,-15,25,-19
-13,2,-1,27,39,14,14,-21,-0.902028811670561,-9.09797118832944,-19,-9,-11,-9,-44,-2,-12,36,44,-15,25
-6,-13,2,-1,27,39,14,14,-21,-0.902028811670561,-9.09797118832944,-19,-9,-11,-9,-44,-2,-12,36,44,-15
-7,-6,-13,2,-1,27,39,14,14,-21,-0.902028811670561,-9.09797118832944,-19,-9,-11,-9,-44,-2,-12,36,44
2,-7,-6,-13,2,-1,27,39,14,14,-21,-0.902028811670561,-9.09797118832944,-19,-9,-11,-9,-44,-2,-12,36
41,2,-7,-6,-13,2,-1,27,39,14,14,-21,-0.902028811670561,-9.09797118832944,-19,-9,-11,-9,-44,-2,-12
-20,41,2,-7,-6,-13,2,-1,27,39,14,14,-21,-0.902028811670561,-9.09797118832944,-19,-9,-11,-9,-44,-2
7,-20,41,2,-7,-6,-13,2,-1,27,39,14,14,-21,-0.902028811670561,-9.09797118832944,-19,-9,-11,-9,-44
12,7,-20,41,2,-7,-6,-13,2,-1,27,39,14,14,-21,-0.902028811670561,-9.09797118832944,-19,-9,-11,-9
8,12,7,-20,41,2,-7,-6,-13,2,-1,27,39,14,14,-21,-0.902028811670561,-9.09797118832944,-19,-9,-11
-41,8,12,7,-20,41,2,-7,-6,-13,2,-1,27,39,14,14,-21,-0.902028811670561,-9.09797118832944,-19,-9
-14,-41,8,12,7,-20,41,2,-7,-6,-13,2,-1,27,39,14,14,-21,-0.902028811670561,-9.09797118832944,-19
-22,-14,-41,8,12,7,-20,41,2,-7,-6,-13,2,-1,27,39,14,14,-21,-0.902028811670561,-9.09797118832944
7,-22,-14,-41,8,12,7,-20,41,2,-7,-6,-13,2,-1,27,39,14,14,-21,-0.902028811670561
-10,7,-22,-14,-41,8,12,7,-20,41,2,-7,-6,-13,2,-1,27,39,14,14,-21
-33,-10,7,-22,-14,-41,8,12,7,-20,41,2,-7,-6,-13,2,-1,27,39,14,14
3.67007456611475,-33,-10,7,-22,-14,-41,8,12,7,-20,41,2,-7,-6,-13,2,-1,27,39,14
-34.6700745661147,3.67007456611475,-33,-10,7,-22,-14,-41,8,12,7,-20,41,2,-7,-6,-13,2,-1,27,39
-4,-34.6700745661147,3.67007456611475,-33,-10,7,-22,-14,-41,8,12,7,-20,41,2,-7,-6,-13,2,-1,27
33,-4,-34.6700745661147,3.67007456611475,-33,-10,7,-22,-14,-41,8,12,7,-20,41,2,-7,-6,-13,2,-1
38,33,-4,-34.6700745661147,3.67007456611475,-33,-10,7,-22,-14,-41,8,12,7,-20,41,2,-7,-6,-13,2
58,38,33,-4,-34.6700745661147,3.67007456611475,-33,-10,7,-22,-14,-41,8,12,7,-20,41,2,-7,-6,-13
9,58,38,33,-4,-34.6700745661147,3.67007456611475,-33,-10,7,-22,-14,-41,8,12,7,-20,41,2,-7,-6
-17,9,58,38,33,-4,-34.6700745661147,3.67007456611475,-33,-10,7,-22,-14,-41,8,12,7,-20,41,2,-7
-14,-17,9,58,38,33,-4,-34.6700745661147,3.67007456611475,-33,-10,7,-22,-14,-41,8,12,7,-20,41,2
-8,-14,-17,9,58,38,33,-4,-34.6700745661147,3.67007456611475,-33,-10,7,-22,-14,-41,8,12,7,-20,41
-5,-8,-14,-17,9,58,38,33,-4,-34.6700745661147,3.67007456611475,-33,-10,7,-22,-14,-41,8,12,7,-20
13,-5,-8,-14,-17,9,58,38,33,-4,-34.6700745661147,3.67007456611475,-33,-10,7,-22,-14,-41,8,12,7
4,13,-5,-8,-14,-17,9,58,38,33,-4,-34.6700745661147,3.67007456611475,-33,-10,7,-22,-14,-41,8,12
8,4,13,-5,-8,-14,-17,9,58,38,33,-4,-34.6700745661147,3.67007456611475,-33,-10,7,-22,-14,-41,8
11,8,4,13,-5,-8,-14,-17,9,58,38,33,-4,-34.6700745661147,3.67007456611475,-33,-10,7,-22,-14,-41
-12,11,8,4,13,-5,-8,-14,-17,9,58,38,33,-4,-34.6700745661147,3.67007456611475,-33,-10,7,-22,-14
-2,-12,11,8,4,13,-5,-8,-14,-17,9,58,38,33,-4,-34.6700745661147,3.67007456611475,-33,-10,7,-22
-6,-2,-12,11,8,4,13,-5,-8,-14,-17,9,58,38,33,-4,-34.6700745661147,3.67007456611475,-33,-10,7
5,-6,-2,-12,11,8,4,13,-5,-8,-14,-17,9,58,38,33,-4,-34.6700745661147,3.67007456611475,-33,-10
-27,5,-6,-2,-12,11,8,4,13,-5,-8,-14,-17,9,58,38,33,-4,-34.6700745661147,3.67007456611475,-33
-7,-27,5,-6,-2,-12,11,8,4,13,-5,-8,-14,-17,9,58,38,33,-4,-34.6700745661147,3.67007456611475
-17,-7,-27,5,-6,-2,-12,11,8,4,13,-5,-8,-14,-17,9,58,38,33,-4,-34.6700745661147
-9,-17,-7,-27,5,-6,-2,-12,11,8,4,13,-5,-8,-14,-17,9,58,38,33,-4
-2,-9,-17,-7,-27,5,-6,-2,-12,11,8,4,13,-5,-8,-14,-17,9,58,38,33
-13.4056323815659,-2,-9,-17,-7,-27,5,-6,-2,-12,11,8,4,13,-5,-8,-14,-17,9,58,38
-12.5943676184341,-13.4056323815659,-2,-9,-17,-7,-27,5,-6,-2,-12,11,8,4,13,-5,-8,-14,-17,9,58
-2,-12.5943676184341,-13.4056323815659,-2,-9,-17,-7,-27,5,-6,-2,-12,11,8,4,13,-5,-8,-14,-17,9
14,-2,-12.5943676184341,-13.4056323815659,-2,-9,-17,-7,-27,5,-6,-2,-12,11,8,4,13,-5,-8,-14,-17
24,14,-2,-12.5943676184341,-13.4056323815659,-2,-9,-17,-7,-27,5,-6,-2,-12,11,8,4,13,-5,-8,-14
22,24,14,-2,-12.5943676184341,-13.4056323815659,-2,-9,-17,-7,-27,5,-6,-2,-12,11,8,4,13,-5,-8
-11,22,24,14,-2,-12.5943676184341,-13.4056323815659,-2,-9,-17,-7,-27,5,-6,-2,-12,11,8,4,13,-5
